model,horizon,reference_date,prop,wis,wis_scaled_relative_skill,ae_median,ae_median_scaled_relative_skill,interval_coverage_50,interval_coverage_95,q_coverage_0.010,q_coverage_0.025,q_coverage_0.050,q_coverage_0.100,q_coverage_0.150,q_coverage_0.200,q_coverage_0.250,q_coverage_0.300,q_coverage_0.350,q_coverage_0.400,q_coverage_0.450,q_coverage_0.500,q_coverage_0.550,q_coverage_0.600,q_coverage_0.650,q_coverage_0.700,q_coverage_0.750,q_coverage_0.800,q_coverage_0.850,q_coverage_0.900,q_coverage_0.950,q_coverage_0.975,q_coverage_0.990
MOBS-GLEAM_FLUH,2,2024-03-16,0.9782051282051282,14.2,0.298,23.1,0.32,0.314,0.843,0,0.0196078431372549,0.0196078431372549,0.0784313725490196,0.13725490196078433,0.17647058823529413,0.23529411764705882,0.29411764705882354,0.3137254901960784,0.35294117647058826,0.4117647058823529,0.43137254901960786,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.5294117647058824,0.5490196078431373,0.5686274509803921,0.6862745098039216,0.7058823529411765,0.8627450980392157,0.8627450980392157,0.8823529411764706
fjordhest-ensemble,3,2024-04-06,1,11,0.309,16.4,0.283,0.654,0.981,0,0,0.038461538461538464,0.09615384615384616,0.11538461538461539,0.15384615384615385,0.17307692307692307,0.28846153846153844,0.34615384615384615,0.40384615384615385,0.4230769230769231,0.46153846153846156,0.5192307692307693,0.5576923076923077,0.6346153846153846,0.7115384615384616,0.8076923076923077,0.9038461538461539,0.9230769230769231,0.9423076923076923,0.9807692307692307,0.9807692307692307,1
NU_UCSD-GLEAM_AI_FLUH,3,2024-03-09,0.7431089743589744,19.8,0.314,29.8,0.308,0.667,0.98,0,0,0,0,0,0.0392156862745098,0.09803921568627451,0.2549019607843137,0.3137254901960784,0.39215686274509803,0.4117647058823529,0.5098039215686274,0.6078431372549019,0.6274509803921569,0.6666666666666666,0.7450980392156863,0.7647058823529411,0.8431372549019608,0.9215686274509803,0.9215686274509803,0.9803921568627451,0.9803921568627451,1
fjordhest-ensemble,2,2024-04-06,1,9.46,0.314,14.5,0.298,0.596,1,0,0,0.019230769230769232,0.09615384615384616,0.11538461538461539,0.17307692307692307,0.21153846153846154,0.23076923076923078,0.2692307692307692,0.2692307692307692,0.3076923076923077,0.4230769230769231,0.5192307692307693,0.5769230769230769,0.6153846153846154,0.6923076923076923,0.7884615384615384,0.9230769230769231,1,1,1,1,1
UMass-flusion,2,2024-04-06,0.9993589743589744,9.55,0.317,11.4,0.234,0.846,1,0,0,0,0,0.07692307692307693,0.11538461538461539,0.15384615384615385,0.19230769230769232,0.3076923076923077,0.40384615384615385,0.4423076923076923,0.4807692307692308,0.6346153846153846,0.7692307692307693,0.8076923076923077,0.9038461538461539,1,1,1,1,1,1,1
UMass-flusion,3,2024-03-16,0.9993589743589744,16.4,0.321,20,0.249,0.962,1,0,0,0,0,0,0.038461538461538464,0.038461538461538464,0.15384615384615385,0.23076923076923078,0.34615384615384615,0.4423076923076923,0.5961538461538461,0.7307692307692307,0.7884615384615384,0.9038461538461539,0.9615384615384616,1,1,1,1,1,1,1
UMass-flusion,3,2024-03-30,0.9993589743589744,11.8,0.33,16.4,0.278,0.769,1,0,0,0,0,0.019230769230769232,0.057692307692307696,0.11538461538461539,0.1346153846153846,0.23076923076923078,0.28846153846153844,0.34615384615384615,0.38461538461538464,0.4423076923076923,0.5769230769230769,0.7115384615384616,0.7884615384615384,0.8846153846153846,0.9423076923076923,1,1,1,1,1
cfarenewal-cfaepimlight,2,2024-04-06,0.9865384615384616,10.7,0.343,15.2,0.3,0.66,1,0,0,0.02,0.02,0.04,0.06,0.14,0.2,0.22,0.26,0.4,0.44,0.48,0.56,0.68,0.72,0.76,0.88,0.94,1,1,1,1
UMass-flusion,3,2024-03-09,0.9993589743589744,21.4,0.344,32.2,0.337,0.788,1,0,0,0,0.019230769230769232,0.057692307692307696,0.15384615384615385,0.15384615384615385,0.21153846153846154,0.4807692307692308,0.5961538461538461,0.7115384615384616,0.7692307692307693,0.8076923076923077,0.8653846153846154,0.9038461538461539,0.9038461538461539,0.9423076923076923,0.9807692307692307,1,1,1,1,1
UMass-flusion,2,2024-04-13,0.9993589743589744,11.4,0.352,17.6,0.352,0.577,1,0,0,0,0.019230769230769232,0.09615384615384616,0.15384615384615385,0.28846153846153844,0.34615384615384615,0.36538461538461536,0.4423076923076923,0.5384615384615384,0.6346153846153846,0.6923076923076923,0.75,0.7692307692307693,0.8076923076923077,0.8653846153846154,0.9423076923076923,0.9807692307692307,0.9807692307692307,1,1,1
cfarenewal-cfaepimlight,3,2024-04-06,0.9865384615384616,12.9,0.352,17.2,0.287,0.72,0.98,0,0,0,0,0.04,0.08,0.1,0.18,0.18,0.2,0.28,0.36,0.38,0.58,0.64,0.76,0.82,0.92,0.94,0.98,0.98,0.98,1
fjordhest-ensemble,3,2024-03-30,1,12.6,0.352,20.2,0.342,0.538,1,0,0,0.038461538461538464,0.09615384615384616,0.09615384615384616,0.11538461538461539,0.19230769230769232,0.19230769230769232,0.25,0.2692307692307692,0.3269230769230769,0.36538461538461536,0.38461538461538464,0.46153846153846156,0.5192307692307693,0.6538461538461539,0.6923076923076923,0.7692307692307693,0.9423076923076923,0.9615384615384616,1,1,1
Stevens-GBR,3,2024-03-09,0.966025641025641,22,0.354,40.2,0.422,0.462,0.981,0,0.019230769230769232,0.019230769230769232,0.07692307692307693,0.23076923076923078,0.28846153846153844,0.4423076923076923,0.5192307692307693,0.6346153846153846,0.6538461538461539,0.6923076923076923,0.7307692307692307,0.7884615384615384,0.8076923076923077,0.8269230769230769,0.8461538461538461,0.9038461538461539,0.9038461538461539,0.9038461538461539,0.9423076923076923,0.9807692307692307,1,1
UMass-flusion,1,2024-04-13,0.9993589743589744,9.41,0.357,13.3,0.329,0.712,1,0,0,0.019230769230769232,0.038461538461538464,0.09615384615384616,0.15384615384615385,0.25,0.28846153846153844,0.3076923076923077,0.46153846153846156,0.5384615384615384,0.5961538461538461,0.75,0.8076923076923077,0.8461538461538461,0.9038461538461539,0.9615384615384616,0.9615384615384616,0.9615384615384616,1,1,1,1
CEPH-Rtrend_fluH,3,2024-03-09,1,22.2,0.358,32.8,0.347,0.596,0.981,0,0,0.019230769230769232,0.038461538461538464,0.057692307692307696,0.057692307692307696,0.07692307692307693,0.11538461538461539,0.1346153846153846,0.17307692307692307,0.2692307692307692,0.34615384615384615,0.46153846153846156,0.5,0.5192307692307693,0.5384615384615384,0.6538461538461539,0.7692307692307693,0.8461538461538461,0.8846153846153846,0.9615384615384616,0.9807692307692307,1
MOBS-GLEAM_FLUH,2,2023-12-09,0.9782051282051282,50.4,0.358,74.9,0.412,0.333,0.706,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.09803921568627451,0.11764705882352941,0.13725490196078433,0.19607843137254902,0.21568627450980393,0.27450980392156865,0.3137254901960784,0.37254901960784315,0.39215686274509803,0.4117647058823529,0.45098039215686275,0.49019607843137253,0.49019607843137253,0.5294117647058824,0.6274509803921569,0.6470588235294118,0.7058823529411765,0.7647058823529411,0.7843137254901961,0.7843137254901961
CEPH-Rtrend_fluH,2,2024-03-09,1,21.2,0.359,31.1,0.356,0.615,0.962,0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.07692307692307693,0.17307692307692307,0.25,0.3076923076923077,0.34615384615384615,0.38461538461538464,0.5192307692307693,0.5384615384615384,0.5961538461538461,0.6538461538461539,0.6923076923076923,0.7692307692307693,0.8076923076923077,0.8269230769230769,0.8653846153846154,0.9615384615384616,0.9807692307692307,1
SGroup-RandomForest,3,2024-01-13,0.9666666666666667,44.5,0.36,71,0.417,0.615,0.962,0,0.019230769230769232,0.019230769230769232,0.057692307692307696,0.057692307692307696,0.09615384615384616,0.1346153846153846,0.21153846153846154,0.23076923076923078,0.28846153846153844,0.3269230769230769,0.36538461538461536,0.4423076923076923,0.5384615384615384,0.5769230769230769,0.6730769230769231,0.75,0.7884615384615384,0.8076923076923077,0.9615384615384616,0.9807692307692307,0.9807692307692307,0.9807692307692307
UMass-flusion,3,2023-12-02,0.9993589743589744,58.8,0.361,92,0.436,0.577,0.981,0,0,0,0.019230769230769232,0.057692307692307696,0.07692307692307693,0.07692307692307693,0.11538461538461539,0.15384615384615385,0.15384615384615385,0.25,0.3076923076923077,0.3269230769230769,0.40384615384615385,0.4423076923076923,0.5384615384615384,0.6538461538461539,0.7115384615384616,0.7692307692307693,0.8653846153846154,0.9615384615384616,0.9807692307692307,0.9807692307692307
UNC_IDD-InfluPaint,2,2024-04-13,0.7846153846153846,11.8,0.362,18.1,0.359,0.471,0.941,0,0,0.0196078431372549,0.0392156862745098,0.09803921568627451,0.11764705882352941,0.1568627450980392,0.19607843137254902,0.21568627450980393,0.23529411764705882,0.27450980392156865,0.35294117647058826,0.45098039215686275,0.5098039215686274,0.5490196078431373,0.5882352941176471,0.6274509803921569,0.7058823529411765,0.7647058823529411,0.8235294117647058,0.9215686274509803,0.9411764705882353,0.9607843137254902
UMass-flusion,2,2023-12-09,0.9993589743589744,50.5,0.363,73.5,0.409,0.538,0.981,0,0,0,0,0,0.019230769230769232,0.038461538461538464,0.07692307692307693,0.1346153846153846,0.19230769230769232,0.23076923076923078,0.2692307692307692,0.28846153846153844,0.40384615384615385,0.46153846153846156,0.5576923076923077,0.5769230769230769,0.5961538461538461,0.6538461538461539,0.8269230769230769,0.9038461538461539,0.9807692307692307,0.9807692307692307
UMass-flusion,2,2024-03-16,0.9993589743589744,17.1,0.363,22.6,0.319,0.808,1,0,0,0,0.019230769230769232,0.019230769230769232,0.07692307692307693,0.17307692307692307,0.19230769230769232,0.3269230769230769,0.40384615384615385,0.5384615384615384,0.7115384615384616,0.8076923076923077,0.8653846153846154,0.8846153846153846,0.9423076923076923,0.9807692307692307,0.9807692307692307,0.9807692307692307,1,1,1,1
CEPH-Rtrend_fluH,1,2024-03-16,1,16.2,0.368,25.1,0.391,0.596,0.962,0,0,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.15384615384615385,0.21153846153846154,0.21153846153846154,0.25,0.3076923076923077,0.38461538461538464,0.4807692307692308,0.5384615384615384,0.6346153846153846,0.6730769230769231,0.7115384615384616,0.7884615384615384,0.8653846153846154,0.9230769230769231,0.9230769230769231,0.9423076923076923,0.9615384615384616,0.9615384615384616
Stevens-GBR,2,2024-03-09,0.966025641025641,21.7,0.368,37,0.422,0.365,0.962,0.019230769230769232,0.038461538461538464,0.038461538461538464,0.15384615384615385,0.23076923076923078,0.36538461538461536,0.4423076923076923,0.5,0.5576923076923077,0.6153846153846154,0.7115384615384616,0.7115384615384616,0.75,0.7692307692307693,0.7692307692307693,0.7884615384615384,0.8076923076923077,0.8076923076923077,0.8269230769230769,0.9230769230769231,0.9807692307692307,1,1
UMass-flusion,3,2024-03-02,0.9993589743589744,18.9,0.37,27.1,0.352,0.769,1,0,0,0,0,0,0.057692307692307696,0.11538461538461539,0.19230769230769232,0.23076923076923078,0.36538461538461536,0.46153846153846156,0.5192307692307693,0.5576923076923077,0.6538461538461539,0.6923076923076923,0.8076923076923077,0.8846153846153846,0.9423076923076923,0.9615384615384616,0.9807692307692307,1,1,1
MOBS-GLEAM_FLUH,1,2024-04-20,0.9782051282051282,8.08,0.374,12,0.359,0.49,0.863,0.0196078431372549,0.058823529411764705,0.0784313725490196,0.13725490196078433,0.17647058823529413,0.2549019607843137,0.35294117647058826,0.4117647058823529,0.47058823529411764,0.5098039215686274,0.5490196078431373,0.6078431372549019,0.6666666666666666,0.6666666666666666,0.7058823529411765,0.7058823529411765,0.7843137254901961,0.7843137254901961,0.7843137254901961,0.8235294117647058,0.8823529411764706,0.9215686274509803,0.9215686274509803
CEPH-Rtrend_fluH,2,2024-04-06,1,11.3,0.375,17.4,0.356,0.712,1,0,0,0,0.019230769230769232,0.038461538461538464,0.057692307692307696,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.3269230769230769,0.38461538461538464,0.46153846153846156,0.5,0.5961538461538461,0.6538461538461539,0.7307692307692307,0.7884615384615384,0.8461538461538461,0.9038461538461539,0.9423076923076923,1,1,1
CEPH-Rtrend_fluH,3,2024-04-06,1,13.3,0.375,20,0.344,0.635,0.981,0,0,0,0.019230769230769232,0.057692307692307696,0.07692307692307693,0.09615384615384616,0.15384615384615385,0.17307692307692307,0.21153846153846154,0.34615384615384615,0.46153846153846156,0.5192307692307693,0.5769230769230769,0.6153846153846154,0.6923076923076923,0.7307692307692307,0.7884615384615384,0.8846153846153846,0.9423076923076923,0.9807692307692307,0.9807692307692307,1
UMass-flusion,2,2023-12-23,0.9993589743589744,49.2,0.375,69.1,0.409,0.519,1,0,0,0,0,0,0,0.038461538461538464,0.038461538461538464,0.09615384615384616,0.1346153846153846,0.19230769230769232,0.2692307692307692,0.34615384615384615,0.4230769230769231,0.5,0.5576923076923077,0.5576923076923077,0.5576923076923077,0.7115384615384616,0.8269230769230769,0.9423076923076923,1,1
cfarenewal-cfaepimlight,1,2024-03-16,0.9865384615384616,16.6,0.375,25.4,0.393,0.654,1,0,0,0,0.038461538461538464,0.057692307692307696,0.09615384615384616,0.1346153846153846,0.17307692307692307,0.23076923076923078,0.34615384615384615,0.4423076923076923,0.46153846153846156,0.5192307692307693,0.5961538461538461,0.6730769230769231,0.75,0.7884615384615384,0.8269230769230769,0.8461538461538461,0.9230769230769231,0.9615384615384616,1,1
UNC_IDD-InfluPaint,1,2023-12-09,0.7846153846153846,21.5,0.377,35.1,0.439,0.49,0.863,0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0784313725490196,0.09803921568627451,0.19607843137254902,0.2549019607843137,0.29411764705882354,0.37254901960784315,0.39215686274509803,0.39215686274509803,0.43137254901960786,0.49019607843137253,0.5882352941176471,0.6666666666666666,0.6862745098039216,0.7058823529411765,0.7647058823529411,0.8431372549019608,0.9019607843137255,0.9215686274509803,0.9411764705882353
FluSight-ensemble,3,2024-03-30,1,13.6,0.38,18.2,0.311,0.769,1,0,0,0,0.038461538461538464,0.07692307692307693,0.17307692307692307,0.23076923076923078,0.3076923076923077,0.46153846153846156,0.6346153846153846,0.7115384615384616,0.7692307692307693,0.8076923076923077,0.9038461538461539,0.9807692307692307,1,1,1,1,1,1,1,1
Stevens-GBR,3,2024-03-16,0.966025641025641,19.4,0.381,35.9,0.449,0.442,0.962,0,0.038461538461538464,0.057692307692307696,0.09615384615384616,0.23076923076923078,0.3076923076923077,0.46153846153846156,0.5961538461538461,0.6346153846153846,0.7115384615384616,0.7884615384615384,0.7884615384615384,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.9038461538461539,0.9230769230769231,0.9230769230769231,1,1,1,1
UNC_IDD-InfluPaint,1,2024-04-13,0.7846153846153846,10.2,0.383,17.1,0.418,0.392,0.98,0,0,0.0196078431372549,0.0784313725490196,0.13725490196078433,0.17647058823529413,0.21568627450980393,0.2549019607843137,0.27450980392156865,0.29411764705882354,0.3137254901960784,0.39215686274509803,0.4117647058823529,0.43137254901960786,0.5098039215686274,0.5686274509803921,0.6078431372549019,0.6666666666666666,0.6666666666666666,0.7647058823529411,0.9411764705882353,0.9803921568627451,1
LUcompUncertLab-chimera,3,2024-03-30,0.9166666666666666,13.8,0.385,15.4,0.263,0.865,1,0,0,0,0,0.019230769230769232,0.038461538461538464,0.07692307692307693,0.1346153846153846,0.15384615384615385,0.19230769230769232,0.25,0.36538461538461536,0.4807692307692308,0.5961538461538461,0.6923076923076923,0.8076923076923077,0.9230769230769231,0.9230769230769231,0.9423076923076923,0.9615384615384616,1,1,1
Stevens-GBR,0,2024-01-13,0.966025641025641,24.7,0.386,31.7,0.381,0.519,0.923,0,0,0.019230769230769232,0.057692307692307696,0.1346153846153846,0.19230769230769232,0.28846153846153844,0.38461538461538464,0.5,0.5769230769230769,0.6923076923076923,0.7115384615384616,0.7884615384615384,0.7884615384615384,0.7884615384615384,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8269230769230769,0.9038461538461539,0.9230769230769231,1
UMass-flusion,3,2023-12-16,0.9993589743589744,65.5,0.389,92.7,0.43,0.569,0.961,0,0,0,0,0,0,0,0,0.0392156862745098,0.1568627450980392,0.17647058823529413,0.23529411764705882,0.29411764705882354,0.35294117647058826,0.45098039215686275,0.5098039215686274,0.5686274509803921,0.6666666666666666,0.7058823529411765,0.8235294117647058,0.9411764705882353,0.9607843137254902,0.9803921568627451
UNC_IDD-InfluPaint,2,2023-12-09,0.7846153846153846,55.1,0.389,92.4,0.503,0.431,0.902,0.0196078431372549,0.0196078431372549,0.058823529411764705,0.09803921568627451,0.09803921568627451,0.09803921568627451,0.11764705882352941,0.13725490196078433,0.13725490196078433,0.1568627450980392,0.1568627450980392,0.17647058823529413,0.23529411764705882,0.3137254901960784,0.3333333333333333,0.43137254901960786,0.5490196078431373,0.5490196078431373,0.6470588235294118,0.6666666666666666,0.8431372549019608,0.9215686274509803,0.9215686274509803
LUcompUncertLab-chimera,3,2024-04-06,0.9166666666666666,14.1,0.397,17.1,0.295,0.692,1,0,0,0.019230769230769232,0.019230769230769232,0.07692307692307693,0.11538461538461539,0.1346153846153846,0.17307692307692307,0.19230769230769232,0.28846153846153844,0.36538461538461536,0.4807692307692308,0.5961538461538461,0.6346153846153846,0.6923076923076923,0.7307692307692307,0.8269230769230769,0.8653846153846154,0.9230769230769231,0.9615384615384616,0.9807692307692307,1,1
MOBS-GLEAM_FLUH,0,2024-04-20,0.9782051282051282,6.36,0.397,10.1,0.42,0.529,0.961,0,0.0196078431372549,0.0392156862745098,0.11764705882352941,0.13725490196078433,0.19607843137254902,0.21568627450980393,0.27450980392156865,0.39215686274509803,0.4117647058823529,0.47058823529411764,0.5098039215686274,0.5490196078431373,0.6078431372549019,0.6470588235294118,0.6862745098039216,0.7254901960784313,0.7647058823529411,0.8431372549019608,0.9019607843137255,0.9607843137254902,0.9803921568627451,1
CU-ensemble,3,2024-03-09,1,24.7,0.398,41.4,0.438,0.769,1,0,0,0,0.038461538461538464,0.07692307692307693,0.09615384615384616,0.21153846153846154,0.4230769230769231,0.5961538461538461,0.6730769230769231,0.75,0.8269230769230769,0.8846153846153846,0.9230769230769231,0.9615384615384616,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.9807692307692307,1,1,1
MOBS-GLEAM_FLUH,1,2024-03-16,0.9782051282051282,18,0.399,27.1,0.41,0.314,0.804,0.0784313725490196,0.13725490196078433,0.17647058823529413,0.21568627450980393,0.2549019607843137,0.3137254901960784,0.39215686274509803,0.43137254901960786,0.47058823529411764,0.5098039215686274,0.5098039215686274,0.5098039215686274,0.5686274509803921,0.6078431372549019,0.6274509803921569,0.6470588235294118,0.6862745098039216,0.7254901960784313,0.7450980392156863,0.803921568627451,0.8431372549019608,0.9411764705882353,0.9411764705882353
MOBS-GLEAM_FLUH,1,2023-12-16,0.9782051282051282,48.3,0.4,69.7,0.457,0.46,0.9,0.04,0.04,0.04,0.06,0.06,0.08,0.1,0.16,0.18,0.24,0.28,0.34,0.34,0.36,0.46,0.52,0.56,0.64,0.68,0.8,0.9,0.94,0.94
LUcompUncertLab-chimera,2,2024-04-06,0.9166666666666666,12.1,0.401,13.1,0.268,0.827,0.981,0,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.07692307692307693,0.17307692307692307,0.25,0.34615384615384615,0.46153846153846156,0.5769230769230769,0.75,0.7884615384615384,0.8076923076923077,0.8846153846153846,0.9230769230769231,0.9807692307692307,1,1,1,1
MOBS-GLEAM_FLUH,3,2024-03-23,0.9782051282051282,16.4,0.402,23.7,0.363,0.235,0.706,0.0392156862745098,0.0392156862745098,0.058823529411764705,0.058823529411764705,0.0784313725490196,0.09803921568627451,0.11764705882352941,0.13725490196078433,0.1568627450980392,0.17647058823529413,0.19607843137254902,0.2549019607843137,0.2549019607843137,0.29411764705882354,0.3137254901960784,0.3333333333333333,0.35294117647058826,0.39215686274509803,0.5490196078431373,0.6666666666666666,0.7058823529411765,0.7450980392156863,0.8627450980392157
SGroup-RandomForest,1,2024-01-13,0.9666666666666667,39.8,0.402,54.1,0.412,0.519,0.962,0.019230769230769232,0.038461538461538464,0.057692307692307696,0.11538461538461539,0.25,0.3269230769230769,0.40384615384615385,0.5,0.5576923076923077,0.6923076923076923,0.75,0.8076923076923077,0.8846153846153846,0.9038461538461539,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9423076923076923,0.9423076923076923,0.9615384615384616,0.9807692307692307,1,1
UMass-flusion,3,2023-12-09,0.9993589743589744,96.9,0.402,153,0.523,0.385,0.885,0,0,0,0,0,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.057692307692307696,0.09615384615384616,0.11538461538461539,0.11538461538461539,0.1346153846153846,0.17307692307692307,0.25,0.34615384615384615,0.40384615384615385,0.5192307692307693,0.5961538461538461,0.7115384615384616,0.8461538461538461,0.8846153846153846,0.9423076923076923
CEPH-Rtrend_fluH,2,2024-03-16,1,19,0.404,30,0.426,0.635,1,0,0,0,0.019230769230769232,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.057692307692307696,0.1346153846153846,0.17307692307692307,0.21153846153846154,0.28846153846153844,0.34615384615384615,0.4423076923076923,0.5576923076923077,0.5961538461538461,0.6730769230769231,0.6923076923076923,0.7884615384615384,0.8653846153846154,0.9230769230769231,1,1
NU_UCSD-GLEAM_AI_FLUH,3,2024-03-02,0.7431089743589744,21,0.405,33.1,0.423,0.529,0.98,0,0,0,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.11764705882352941,0.13725490196078433,0.19607843137254902,0.2549019607843137,0.27450980392156865,0.35294117647058826,0.37254901960784315,0.47058823529411764,0.5098039215686274,0.5490196078431373,0.6470588235294118,0.7450980392156863,0.7647058823529411,0.8627450980392157,0.9607843137254902,0.9803921568627451,0.9803921568627451
MOBS-GLEAM_FLUH,1,2024-03-09,0.9782051282051282,17.6,0.406,22.1,0.357,0.667,1,0,0,0,0,0,0,0.0392156862745098,0.0392156862745098,0.0784313725490196,0.17647058823529413,0.21568627450980393,0.2549019607843137,0.3333333333333333,0.47058823529411764,0.5490196078431373,0.6862745098039216,0.7058823529411765,0.7843137254901961,0.8823529411764706,0.9215686274509803,1,1,1
