model,horizon,reference_date,prop,wis,wis_scaled_relative_skill,ae_median,ae_median_scaled_relative_skill,interval_coverage_50,interval_coverage_95,q_coverage_0.010,q_coverage_0.025,q_coverage_0.050,q_coverage_0.100,q_coverage_0.150,q_coverage_0.200,q_coverage_0.250,q_coverage_0.300,q_coverage_0.350,q_coverage_0.400,q_coverage_0.450,q_coverage_0.500,q_coverage_0.550,q_coverage_0.600,q_coverage_0.650,q_coverage_0.700,q_coverage_0.750,q_coverage_0.800,q_coverage_0.850,q_coverage_0.900,q_coverage_0.950,q_coverage_0.975,q_coverage_0.990
UMass-flusion,3,2024-04-06,1,9.32,0.302,10.6,0.215,0.739,1,0,0,0,0,0.043478260869565216,0.08695652173913043,0.17391304347826086,0.1956521739130435,0.2826086956521739,0.34782608695652173,0.45652173913043476,0.5869565217391305,0.8043478260869565,0.8478260869565217,0.8695652173913043,0.9130434782608695,0.9130434782608695,0.9565217391304348,0.9565217391304348,1,1,1,1
fjordhest-ensemble,2,2024-04-06,1,8.1,0.305,12,0.286,0.565,1,0,0,0.021739130434782608,0.10869565217391304,0.13043478260869565,0.1956521739130435,0.2391304347826087,0.2608695652173913,0.30434782608695654,0.30434782608695654,0.34782608695652173,0.4782608695652174,0.5869565217391305,0.6304347826086957,0.6739130434782609,0.717391304347826,0.782608695652174,0.9130434782608695,1,1,1,1,1
fjordhest-ensemble,3,2024-04-06,1,9.57,0.31,14.1,0.285,0.63,0.978,0,0,0.043478260869565216,0.10869565217391304,0.13043478260869565,0.17391304347826086,0.1956521739130435,0.32608695652173914,0.391304347826087,0.45652173913043476,0.45652173913043476,0.5,0.5652173913043478,0.6086956521739131,0.6521739130434783,0.717391304347826,0.8043478260869565,0.8913043478260869,0.9130434782608695,0.9347826086956522,0.9782608695652174,0.9782608695652174,1
cfarenewal-cfaepimlight,3,2024-04-06,0.98662486938349,9.96,0.312,12.7,0.249,0.727,0.977,0,0,0,0,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.25,0.3409090909090909,0.36363636363636365,0.5681818181818182,0.6363636363636364,0.75,0.8181818181818182,0.9318181818181818,0.9545454545454546,0.9772727272727273,0.9772727272727273,0.9772727272727273,1
UMass-flusion,2,2024-04-06,1,8.52,0.321,10.5,0.25,0.826,1,0,0,0,0,0.08695652173913043,0.13043478260869565,0.17391304347826086,0.21739130434782608,0.34782608695652173,0.43478260869565216,0.4782608695652174,0.5217391304347826,0.6521739130434783,0.7608695652173914,0.8043478260869565,0.9130434782608695,1,1,1,1,1,1,1
cfarenewal-cfaepimlight,2,2024-04-06,0.98662486938349,8.81,0.321,12.4,0.283,0.636,1,0,0,0.022727272727272728,0.022727272727272728,0.045454545454545456,0.06818181818181818,0.13636363636363635,0.20454545454545456,0.22727272727272727,0.2727272727272727,0.4090909090909091,0.45454545454545453,0.4772727272727273,0.5681818181818182,0.6818181818181818,0.7272727272727273,0.7272727272727273,0.8636363636363636,0.9318181818181818,1,1,1,1
SGroup-RandomForest,3,2024-01-13,0.9690700104493208,29.3,0.325,46.9,0.384,0.634,0.976,0,0.024390243902439025,0.024390243902439025,0.07317073170731707,0.07317073170731707,0.12195121951219512,0.17073170731707318,0.21951219512195122,0.24390243902439024,0.3170731707317073,0.3170731707317073,0.36585365853658536,0.4634146341463415,0.5853658536585366,0.6341463414634146,0.7317073170731707,0.8048780487804879,0.8048780487804879,0.8292682926829268,1,1,1,1
UMass-flusion,3,2024-03-30,1,10.7,0.328,14.1,0.266,0.766,1,0,0,0,0,0.02127659574468085,0.06382978723404255,0.1276595744680851,0.14893617021276595,0.23404255319148937,0.2978723404255319,0.3617021276595745,0.40425531914893614,0.46808510638297873,0.5957446808510638,0.723404255319149,0.8085106382978723,0.8936170212765957,0.9361702127659575,1,1,1,1,1
UMass-flusion,3,2024-03-16,1,13.2,0.339,15.9,0.261,0.955,1,0,0,0,0,0,0.045454545454545456,0.045454545454545456,0.18181818181818182,0.2727272727272727,0.38636363636363635,0.45454545454545453,0.6363636363636364,0.75,0.8181818181818182,0.9545454545454546,0.9772727272727273,1,1,1,1,1,1,1
MOBS-GLEAM_FLUH,2,2024-03-16,0.9753396029258098,12.1,0.344,19.5,0.367,0.256,0.814,0,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.11627906976744186,0.16279069767441862,0.20930232558139536,0.27906976744186046,0.27906976744186046,0.32558139534883723,0.3953488372093023,0.4186046511627907,0.4418604651162791,0.4418604651162791,0.4418604651162791,0.46511627906976744,0.46511627906976744,0.4883720930232558,0.627906976744186,0.6511627906976745,0.8372093023255814,0.8372093023255814,0.8604651162790697
UMass-flusion,2,2024-04-13,1,11.4,0.348,17.6,0.347,0.588,1,0,0,0,0.0196078431372549,0.09803921568627451,0.1568627450980392,0.29411764705882354,0.35294117647058826,0.37254901960784315,0.45098039215686275,0.5490196078431373,0.6470588235294118,0.7058823529411765,0.7647058823529411,0.7843137254901961,0.8235294117647058,0.8823529411764706,0.9411764705882353,0.9803921568627451,0.9803921568627451,1,1,1
Stevens-GBR,3,2024-01-20,0.9590386624869384,22.2,0.349,32.1,0.344,0.447,0.921,0,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.07894736842105263,0.13157894736842105,0.15789473684210525,0.18421052631578946,0.2894736842105263,0.34210526315789475,0.3684210526315789,0.3684210526315789,0.5526315789473685,0.5526315789473685,0.5789473684210527,0.5789473684210527,0.6052631578947368,0.6052631578947368,0.631578947368421,0.6842105263157895,0.8421052631578947,0.9473684210526315,1
UMass-flusion,1,2024-04-13,1,9.49,0.355,13.4,0.326,0.706,1,0,0,0.0196078431372549,0.0392156862745098,0.09803921568627451,0.1568627450980392,0.2549019607843137,0.29411764705882354,0.3137254901960784,0.47058823529411764,0.5490196078431373,0.6078431372549019,0.7647058823529411,0.8235294117647058,0.8627450980392157,0.9019607843137255,0.9607843137254902,0.9607843137254902,0.9607843137254902,1,1,1,1
fjordhest-ensemble,3,2024-03-30,1,11.6,0.358,18.3,0.345,0.574,1,0,0,0.0425531914893617,0.10638297872340426,0.10638297872340426,0.1276595744680851,0.2127659574468085,0.2127659574468085,0.2765957446808511,0.2978723404255319,0.3617021276595745,0.40425531914893614,0.425531914893617,0.5106382978723404,0.5531914893617021,0.7021276595744681,0.7446808510638298,0.8085106382978723,0.9361702127659575,0.9574468085106383,1,1,1
FluSight-ensemble,3,2024-01-20,1,22.9,0.362,32.6,0.35,0.842,1,0,0,0,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.07894736842105263,0.15789473684210525,0.2631578947368421,0.39473684210526316,0.47368421052631576,0.5263157894736842,0.5789473684210527,0.7368421052631579,0.7894736842105263,0.868421052631579,0.8947368421052632,0.9210526315789473,0.9210526315789473,1,1,1
UMass-flusion,3,2024-01-20,1,22.9,0.362,35.6,0.383,0.632,1,0,0,0,0.02631578947368421,0.05263157894736842,0.10526315789473684,0.13157894736842105,0.15789473684210525,0.2894736842105263,0.3157894736842105,0.3684210526315789,0.4473684210526316,0.5,0.5789473684210527,0.631578947368421,0.6842105263157895,0.7631578947368421,0.868421052631579,1,1,1,1,1
UNC_IDD-InfluPaint,2,2024-04-13,0.7404388714733542,12,0.362,18.5,0.36,0.46,0.94,0,0,0.02,0.04,0.1,0.12,0.16,0.2,0.22,0.24,0.28,0.36,0.44,0.5,0.54,0.58,0.62,0.7,0.76,0.82,0.92,0.94,0.96
CEPH-Rtrend_fluH,3,2024-04-06,1,11.3,0.366,17.1,0.348,0.609,0.978,0,0,0,0.021739130434782608,0.06521739130434782,0.08695652173913043,0.10869565217391304,0.15217391304347827,0.17391304347826086,0.21739130434782608,0.34782608695652173,0.45652173913043476,0.5,0.5434782608695652,0.5869565217391305,0.6739130434782609,0.717391304347826,0.782608695652174,0.8913043478260869,0.9565217391304348,0.9782608695652174,0.9782608695652174,1
UGuelph-CompositeCurve,3,2024-04-06,0.9147335423197492,11.6,0.374,17.1,0.346,0.196,0.87,0,0.021739130434782608,0.021739130434782608,0.06521739130434782,0.06521739130434782,0.08695652173913043,0.10869565217391304,0.13043478260869565,0.15217391304347827,0.17391304347826086,0.1956521739130435,0.1956521739130435,0.21739130434782608,0.2391304347826087,0.2391304347826087,0.2608695652173913,0.30434782608695654,0.32608695652173914,0.34782608695652173,0.5,0.717391304347826,0.8913043478260869,0.9782608695652174
UMass-flusion,2,2023-12-23,1,37.7,0.378,57.3,0.451,0.512,1,0,0,0,0,0,0,0.046511627906976744,0.046511627906976744,0.11627906976744186,0.16279069767441862,0.20930232558139536,0.2558139534883721,0.32558139534883723,0.4186046511627907,0.4883720930232558,0.5581395348837209,0.5581395348837209,0.5581395348837209,0.7209302325581395,0.813953488372093,0.9302325581395349,1,1
UMass-flusion,2,2023-12-09,1,40.9,0.379,62.8,0.451,0.489,1,0,0,0,0,0,0.022222222222222223,0.044444444444444446,0.08888888888888889,0.15555555555555556,0.2,0.2222222222222222,0.24444444444444444,0.26666666666666666,0.4,0.4666666666666667,0.5111111111111111,0.5333333333333333,0.5555555555555556,0.6222222222222222,0.8222222222222222,0.9111111111111111,1,1
FluSight-ensemble,2,2024-01-20,1,20.1,0.381,26.3,0.336,0.763,0.974,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.07894736842105263,0.15789473684210525,0.18421052631578946,0.2631578947368421,0.47368421052631576,0.5789473684210527,0.6578947368421053,0.7105263157894737,0.7105263157894737,0.8157894736842105,0.9210526315789473,0.9210526315789473,0.9210526315789473,0.9473684210526315,1,1,1,1
FluSight-ensemble,3,2024-03-30,1,12.4,0.381,16.6,0.315,0.745,1,0,0,0,0.0425531914893617,0.0851063829787234,0.19148936170212766,0.2553191489361702,0.2978723404255319,0.46808510638297873,0.6382978723404256,0.723404255319149,0.7872340425531915,0.8085106382978723,0.8936170212765957,0.9787234042553191,1,1,1,1,1,1,1,1
UGA_flucast-Copycat,2,2024-01-20,0.8512016718913271,20.2,0.382,31.5,0.401,0.421,0.947,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.07894736842105263,0.13157894736842105,0.15789473684210525,0.21052631578947367,0.2894736842105263,0.3157894736842105,0.42105263157894735,0.42105263157894735,0.5,0.5526315789473685,0.5789473684210527,0.5789473684210527,0.6052631578947368,0.631578947368421,0.7368421052631579,0.8947368421052632,0.9210526315789473,0.9473684210526315,1,1
UNC_IDD-InfluPaint,1,2024-04-13,0.7404388714733542,10.3,0.382,17.3,0.417,0.38,0.98,0,0,0.02,0.08,0.14,0.18,0.22,0.24,0.26,0.28,0.3,0.38,0.4,0.42,0.5,0.56,0.6,0.66,0.66,0.76,0.94,0.98,1
CEPH-Rtrend_fluH,2,2024-04-06,1,10.2,0.383,15.7,0.371,0.696,1,0,0,0,0.021739130434782608,0.043478260869565216,0.06521739130434782,0.08695652173913043,0.17391304347826086,0.2608695652173913,0.34782608695652173,0.391304347826087,0.4782608695652174,0.5217391304347826,0.6086956521739131,0.6739130434782609,0.717391304347826,0.782608695652174,0.8478260869565217,0.8913043478260869,0.9347826086956522,1,1,1
UMass-flusion,3,2024-03-23,1,10.9,0.383,14.7,0.324,0.791,1,0,0,0,0,0.046511627906976744,0.09302325581395349,0.11627906976744186,0.13953488372093023,0.2558139534883721,0.2558139534883721,0.3488372093023256,0.46511627906976744,0.5581395348837209,0.6511627906976745,0.7209302325581395,0.8372093023255814,0.9069767441860465,0.9767441860465116,1,1,1,1,1
UMass-flusion,2,2024-01-20,1,20.3,0.384,29.4,0.376,0.763,0.974,0,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.07894736842105263,0.18421052631578946,0.21052631578947367,0.2631578947368421,0.39473684210526316,0.5,0.5526315789473685,0.6052631578947368,0.6578947368421053,0.7105263157894737,0.7894736842105263,0.9210526315789473,0.9736842105263158,1,1,1,1,1,1
UMass-flusion,3,2023-12-02,1,48.1,0.385,80.6,0.491,0.545,1,0,0,0,0.022727272727272728,0.045454545454545456,0.06818181818181818,0.06818181818181818,0.11363636363636363,0.1590909090909091,0.1590909090909091,0.22727272727272727,0.29545454545454547,0.3181818181818182,0.38636363636363635,0.4090909090909091,0.5227272727272727,0.6136363636363636,0.6818181818181818,0.75,0.8636363636363636,0.9772727272727273,1,1
UMass-flusion,3,2024-03-09,1,17.9,0.385,26.7,0.38,0.75,1,0,0,0,0.022727272727272728,0.06818181818181818,0.18181818181818182,0.18181818181818182,0.20454545454545456,0.4090909090909091,0.5454545454545454,0.6818181818181818,0.75,0.7727272727272727,0.8409090909090909,0.8863636363636364,0.8863636363636364,0.9318181818181818,0.9772727272727273,1,1,1,1,1
CEPH-Rtrend_fluH,3,2024-03-16,1,15,0.388,23.6,0.389,0.614,1,0,0,0,0,0,0.022727272727272728,0.022727272727272728,0.06818181818181818,0.06818181818181818,0.11363636363636363,0.1590909090909091,0.20454545454545456,0.29545454545454547,0.38636363636363635,0.5227272727272727,0.5454545454545454,0.6363636363636364,0.6590909090909091,0.7727272727272727,0.8636363636363636,0.9545454545454546,1,1
LUcompUncertLab-chimera,3,2024-03-30,0.9276907001044932,12.6,0.388,14.6,0.276,0.851,1,0,0,0,0,0.02127659574468085,0.0425531914893617,0.0851063829787234,0.14893617021276595,0.1702127659574468,0.2127659574468085,0.2765957446808511,0.3829787234042553,0.48936170212765956,0.6170212765957447,0.7021276595744681,0.8085106382978723,0.9148936170212766,0.9148936170212766,0.9361702127659575,0.9574468085106383,1,1,1
UMass-flusion,3,2023-11-25,1,30,0.39,42.1,0.373,0.771,1,0,0,0,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.0625,0.10416666666666667,0.25,0.3333333333333333,0.3958333333333333,0.4375,0.5833333333333334,0.6458333333333334,0.75,0.8125,0.9166666666666666,0.9375,0.9583333333333334,1,1,1
UNC_IDD-InfluPaint,2,2023-12-23,0.7404388714733542,39.8,0.392,59.6,0.455,0.595,0.881,0.023809523809523808,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.11904761904761904,0.14285714285714285,0.19047619047619047,0.21428571428571427,0.30952380952380953,0.40476190476190477,0.47619047619047616,0.5476190476190477,0.5952380952380952,0.6904761904761905,0.7380952380952381,0.7380952380952381,0.7857142857142857,0.8095238095238095,0.8333333333333334,0.8809523809523809,0.9285714285714286,0.9285714285714286,0.9285714285714286
LUcompUncertLab-chimera,2,2024-04-06,0.9276907001044932,10.5,0.397,12.7,0.301,0.804,0.978,0,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.1956521739130435,0.2826086956521739,0.391304347826087,0.4782608695652174,0.5869565217391305,0.7391304347826086,0.782608695652174,0.8043478260869565,0.8695652173913043,0.9130434782608695,0.9782608695652174,1,1,1,1
Stevens-GBR,2,2024-01-20,0.9590386624869384,20.9,0.398,34.2,0.44,0.395,0.921,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.18421052631578946,0.18421052631578946,0.3157894736842105,0.5,0.5526315789473685,0.5526315789473685,0.6578947368421053,0.6842105263157895,0.7105263157894737,0.7105263157894737,0.7105263157894737,0.7105263157894737,0.7105263157894737,0.7105263157894737,0.7894736842105263,0.7894736842105263,0.8947368421052632,0.9473684210526315,1
UMass-flusion,3,2024-03-02,1,12.5,0.398,20.5,0.44,0.759,1,0,0,0,0,0,0.034482758620689655,0.10344827586206896,0.20689655172413793,0.2413793103448276,0.3448275862068966,0.4482758620689655,0.4827586206896552,0.4827586206896552,0.5517241379310345,0.5862068965517241,0.7586206896551724,0.8620689655172413,0.9310344827586207,0.9655172413793104,1,1,1,1
LUcompUncertLab-chimera,3,2024-04-06,0.9276907001044932,12.3,0.399,15.5,0.315,0.652,1,0,0,0.021739130434782608,0.021739130434782608,0.08695652173913043,0.13043478260869565,0.15217391304347827,0.1956521739130435,0.21739130434782608,0.30434782608695654,0.391304347826087,0.5217391304347826,0.5869565217391305,0.6304347826086957,0.6739130434782609,0.717391304347826,0.8043478260869565,0.8478260869565217,0.9130434782608695,0.9565217391304348,0.9782608695652174,1,1
Stevens-GBR,2,2024-03-09,0.9590386624869384,17,0.4,28.7,0.459,0.364,0.955,0.022727272727272728,0.045454545454545456,0.045454545454545456,0.18181818181818182,0.25,0.36363636363636365,0.4318181818181818,0.4772727272727273,0.5454545454545454,0.6136363636363636,0.6818181818181818,0.6818181818181818,0.7272727272727273,0.75,0.75,0.7727272727272727,0.7954545454545454,0.7954545454545454,0.8181818181818182,0.9318181818181818,1,1,1
CU-ensemble,3,2024-04-06,1,12.4,0.401,20.6,0.415,0.543,0.978,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.08695652173913043,0.10869565217391304,0.21739130434782608,0.3695652173913043,0.4782608695652174,0.5434782608695652,0.6304347826086957,0.717391304347826,0.717391304347826,0.782608695652174,0.8260869565217391,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9347826086956522,0.9782608695652174,0.9782608695652174,0.9782608695652174,1,1
Stevens-GBR,3,2024-03-09,0.9590386624869384,18.6,0.401,33.7,0.481,0.409,0.977,0,0.022727272727272728,0.022727272727272728,0.09090909090909091,0.2727272727272727,0.3409090909090909,0.4772727272727273,0.5227272727272727,0.6363636363636364,0.6590909090909091,0.6818181818181818,0.7272727272727273,0.7954545454545454,0.8181818181818182,0.8409090909090909,0.8409090909090909,0.8863636363636364,0.8863636363636364,0.8863636363636364,0.9318181818181818,0.9772727272727273,1,1
UGA_flucast-INFLAenza,3,2024-01-13,0.8929989550679206,36.1,0.401,49.9,0.41,0.634,1,0,0,0.024390243902439025,0.024390243902439025,0.0975609756097561,0.17073170731707318,0.2926829268292683,0.3902439024390244,0.43902439024390244,0.4878048780487805,0.5609756097560976,0.6097560975609756,0.6829268292682927,0.7073170731707317,0.8292682926829268,0.9024390243902439,0.9024390243902439,0.9512195121951219,0.975609756097561,0.975609756097561,1,1,1
Stevens-GBR,3,2024-03-02,0.9590386624869384,12.5,0.402,18.7,0.41,0.448,0.966,0,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.1724137931034483,0.20689655172413793,0.20689655172413793,0.27586206896551724,0.41379310344827586,0.4482758620689655,0.4827586206896552,0.5172413793103449,0.5172413793103449,0.5517241379310345,0.6206896551724138,0.6551724137931034,0.7241379310344828,0.7586206896551724,0.8620689655172413,1,1,1
CEPH-Rtrend_fluH,3,2024-03-09,1,18.7,0.403,28,0.401,0.591,0.977,0,0,0.022727272727272728,0.045454545454545456,0.06818181818181818,0.06818181818181818,0.09090909090909091,0.13636363636363635,0.1590909090909091,0.20454545454545456,0.2727272727272727,0.3409090909090909,0.4318181818181818,0.4772727272727273,0.5,0.5227272727272727,0.6590909090909091,0.7727272727272727,0.8409090909090909,0.8863636363636364,0.9545454545454546,0.9772727272727273,1
UNC_IDD-InfluPaint,1,2023-12-09,0.7404388714733542,18.3,0.404,29.1,0.458,0.5,0.841,0,0.06818181818181818,0.06818181818181818,0.06818181818181818,0.09090909090909091,0.11363636363636363,0.20454545454545456,0.2727272727272727,0.29545454545454547,0.38636363636363635,0.4090909090909091,0.4090909090909091,0.45454545454545453,0.5,0.5909090909090909,0.6818181818181818,0.7045454545454546,0.7272727272727273,0.75,0.8409090909090909,0.8863636363636364,0.9090909090909091,0.9318181818181818
MOBS-GLEAM_FLUH,3,2024-03-23,0.9753396029258098,11.7,0.405,16.6,0.362,0.214,0.69,0.047619047619047616,0.047619047619047616,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.09523809523809523,0.11904761904761904,0.14285714285714285,0.16666666666666666,0.19047619047619047,0.21428571428571427,0.2619047619047619,0.2619047619047619,0.2857142857142857,0.2857142857142857,0.30952380952380953,0.3333333333333333,0.38095238095238093,0.5476190476190477,0.6904761904761905,0.6904761904761905,0.7380952380952381,0.8571428571428571
MOBS-GLEAM_FLUH,1,2023-12-16,0.9753396029258098,35.1,0.41,59.3,0.557,0.425,0.9,0.05,0.05,0.05,0.075,0.075,0.1,0.125,0.175,0.2,0.275,0.325,0.35,0.35,0.35,0.425,0.5,0.55,0.625,0.675,0.8,0.9,0.95,0.95
UMass-flusion,3,2023-12-16,1,50.4,0.41,77.4,0.49,0.512,0.976,0,0,0,0,0,0,0,0,0.04878048780487805,0.17073170731707318,0.1951219512195122,0.24390243902439024,0.2926829268292683,0.3170731707317073,0.3902439024390244,0.4634146341463415,0.5121951219512195,0.6341463414634146,0.6585365853658537,0.8048780487804879,0.9512195121951219,0.975609756097561,1
UNC_IDD-InfluPaint,3,2023-12-16,0.7404388714733542,51.6,0.411,76.5,0.474,0.65,0.95,0.025,0.025,0.025,0.075,0.1,0.1,0.1,0.15,0.2,0.275,0.3,0.3,0.4,0.55,0.65,0.725,0.75,0.75,0.75,0.85,0.95,0.975,0.975
UMass-flusion,2,2024-03-16,1,14.4,0.413,20.5,0.391,0.818,1,0,0,0,0.022727272727272728,0.022727272727272728,0.09090909090909091,0.1590909090909091,0.18181818181818182,0.3181818181818182,0.4090909090909091,0.5227272727272727,0.7045454545454546,0.7954545454545454,0.8409090909090909,0.8636363636363636,0.9318181818181818,0.9772727272727273,0.9772727272727273,0.9772727272727273,1,1,1,1
CU-ensemble,2,2024-04-06,1,11.1,0.415,17.2,0.407,0.543,1,0,0,0,0.08695652173913043,0.15217391304347827,0.2391304347826087,0.41304347826086957,0.5,0.5869565217391305,0.6521739130434783,0.6956521739130435,0.7608695652173914,0.8043478260869565,0.8913043478260869,0.9130434782608695,0.9130434782608695,0.9565217391304348,0.9782608695652174,1,1,1,1,1
UMass-flusion,3,2023-12-09,1,79.7,0.415,132,0.568,0.378,0.889,0,0,0,0,0,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.06666666666666667,0.1111111111111111,0.13333333333333333,0.13333333333333333,0.15555555555555556,0.15555555555555556,0.24444444444444444,0.3333333333333333,0.4,0.4666666666666667,0.5555555555555556,0.6888888888888889,0.8444444444444444,0.8888888888888888,0.9555555555555556
UNC_IDD-InfluPaint,2,2023-12-09,0.7404388714733542,45.8,0.416,75.8,0.532,0.409,0.886,0.022727272727272728,0.022727272727272728,0.06818181818181818,0.11363636363636363,0.11363636363636363,0.11363636363636363,0.13636363636363635,0.1590909090909091,0.1590909090909091,0.18181818181818182,0.18181818181818182,0.20454545454545456,0.25,0.3181818181818182,0.3409090909090909,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.6363636363636364,0.6363636363636364,0.8181818181818182,0.9090909090909091,0.9090909090909091
